Date,day,month,year,price
07-01-1997,7,1,1997,3.82
08-01-1997,8,1,1997,3.8
09-01-1997,9,1,1997,3.61
10-01-1997,10,1,1997,3.92
13-01-1997,13,1,1997,4
14-01-1997,14,1,1997,4.01
15-01-1997,15,1,1997,4.34
16-01-1997,16,1,1997,4.71
17-01-1997,17,1,1997,3.91
20-01-1997,20,1,1997,3.26
21-01-1997,21,1,1997,2.99
22-01-1997,22,1,1997,3.05
23-01-1997,23,1,1997,2.96
24-01-1997,24,1,1997,2.62
27-01-1997,27,1,1997,2.98
28-01-1997,28,1,1997,3.05
29-01-1997,29,1,1997,2.91
30-01-1997,30,1,1997,2.86
31-01-1997,31,1,1997,2.77
03-02-1997,3,2,1997,2.49
04-02-1997,4,2,1997,2.59
05-02-1997,5,2,1997,2.65
06-02-1997,6,2,1997,2.51
07-02-1997,7,2,1997,2.39
10-02-1997,10,2,1997,2.42
11-02-1997,11,2,1997,2.34
12-02-1997,12,2,1997,2.42
13-02-1997,13,2,1997,2.22
14-02-1997,14,2,1997,2.12
18-02-1997,18,2,1997,1.84
19-02-1997,19,2,1997,1.95
20-02-1997,20,2,1997,1.92
21-02-1997,21,2,1997,1.92
24-02-1997,24,2,1997,1.92
25-02-1997,25,2,1997,1.77
26-02-1997,26,2,1997,1.81
27-02-1997,27,2,1997,1.8
28-02-1997,28,2,1997,1.78
03-03-1997,3,3,1997,1.8
04-03-1997,4,3,1997,1.87
05-03-1997,5,3,1997,1.92
06-03-1997,6,3,1997,1.82
07-03-1997,7,3,1997,1.89
10-03-1997,10,3,1997,1.95
11-03-1997,11,3,1997,1.92
12-03-1997,12,3,1997,1.96
13-03-1997,13,3,1997,1.98
14-03-1997,14,3,1997,1.97
17-03-1997,17,3,1997,2.01
18-03-1997,18,3,1997,1.91
19-03-1997,19,3,1997,1.88
20-03-1997,20,3,1997,1.88
21-03-1997,21,3,1997,1.87
24-03-1997,24,3,1997,1.8
25-03-1997,25,3,1997,1.85
26-03-1997,26,3,1997,1.85
27-03-1997,27,3,1997,1.84
31-03-1997,31,3,1997,1.84
01-04-1997,1,4,1997,1.95
02-04-1997,2,4,1997,1.85
03-04-1997,3,4,1997,1.87
04-04-1997,4,4,1997,1.91
07-04-1997,7,4,1997,1.99
08-04-1997,8,4,1997,2.01
09-04-1997,9,4,1997,1.96
10-04-1997,10,4,1997,1.97
11-04-1997,11,4,1997,1.98
14-04-1997,14,4,1997,2
15-04-1997,15,4,1997,2
16-04-1997,16,4,1997,2.02
17-04-1997,17,4,1997,2.08
18-04-1997,18,4,1997,2.1
21-04-1997,21,4,1997,2.09
22-04-1997,22,4,1997,2.1
23-04-1997,23,4,1997,2.22
24-04-1997,24,4,1997,2.11
25-04-1997,25,4,1997,2.16
28-04-1997,28,4,1997,2.1
29-04-1997,29,4,1997,2.09
30-04-1997,30,4,1997,2.16
01-05-1997,1,5,1997,2.19
02-05-1997,2,5,1997,2.21
05-05-1997,5,5,1997,2.23
06-05-1997,6,5,1997,2.25
07-05-1997,7,5,1997,2.34
08-05-1997,8,5,1997,2.33
09-05-1997,9,5,1997,2.3
12-05-1997,12,5,1997,2.27
13-05-1997,13,5,1997,2.18
14-05-1997,14,5,1997,2.22
15-05-1997,15,5,1997,2.25
16-05-1997,16,5,1997,2.19
19-05-1997,19,5,1997,2.25
20-05-1997,20,5,1997,2.22
21-05-1997,21,5,1997,2.21
22-05-1997,22,5,1997,2.22
23-05-1997,23,5,1997,2.2
27-05-1997,27,5,1997,2.29
28-05-1997,28,5,1997,2.34
29-05-1997,29,5,1997,2.29
30-05-1997,30,5,1997,2.23
02-06-1997,2,6,1997,2.2
03-06-1997,3,6,1997,2.11
04-06-1997,4,6,1997,2.19
05-06-1997,5,6,1997,2.18
06-06-1997,6,6,1997,2.19
09-06-1997,9,6,1997,2.19
10-06-1997,10,6,1997,2.16
11-06-1997,11,6,1997,2.16
12-06-1997,12,6,1997,2.14
13-06-1997,13,6,1997,2.15
16-06-1997,16,6,1997,2.2
17-06-1997,17,6,1997,2.2
18-06-1997,18,6,1997,2.22
19-06-1997,19,6,1997,2.23
20-06-1997,20,6,1997,2.25
23-06-1997,23,6,1997,2.29
24-06-1997,24,6,1997,2.32
25-06-1997,25,6,1997,2.32
26-06-1997,26,6,1997,2.23
27-06-1997,27,6,1997,2.17
30-06-1997,30,6,1997,2.17
01-07-1997,1,7,1997,2.16
02-07-1997,2,7,1997,2.14
03-07-1997,3,7,1997,2.11
07-07-1997,7,7,1997,2.13
08-07-1997,8,7,1997,2.13
09-07-1997,9,7,1997,2.16
10-07-1997,10,7,1997,2.15
11-07-1997,11,7,1997,2.16
14-07-1997,14,7,1997,2.18
15-07-1997,15,7,1997,2.21
16-07-1997,16,7,1997,2.24
17-07-1997,17,7,1997,2.29
18-07-1997,18,7,1997,2.26
21-07-1997,21,7,1997,2.17
22-07-1997,22,7,1997,2.18
23-07-1997,23,7,1997,2.2
24-07-1997,24,7,1997,2.24
25-07-1997,25,7,1997,2.22
28-07-1997,28,7,1997,2.19
29-07-1997,29,7,1997,2.23
30-07-1997,30,7,1997,2.19
31-07-1997,31,7,1997,2.23
01-08-1997,1,8,1997,2.24
04-08-1997,4,8,1997,2.26
05-08-1997,5,8,1997,2.33
06-08-1997,6,8,1997,2.38
07-08-1997,7,8,1997,2.5
08-08-1997,8,8,1997,2.38
11-08-1997,11,8,1997,2.53
12-08-1997,12,8,1997,2.56
13-08-1997,13,8,1997,2.45
14-08-1997,14,8,1997,2.57
15-08-1997,15,8,1997,2.53
18-08-1997,18,8,1997,2.56
19-08-1997,19,8,1997,2.61
20-08-1997,20,8,1997,2.62
21-08-1997,21,8,1997,2.45
22-08-1997,22,8,1997,2.47
25-08-1997,25,8,1997,2.53
26-08-1997,26,8,1997,2.58
27-08-1997,27,8,1997,2.51
28-08-1997,28,8,1997,2.57
29-08-1997,29,8,1997,2.69
02-09-1997,2,9,1997,2.82
03-09-1997,3,9,1997,2.86
04-09-1997,4,9,1997,2.73
05-09-1997,5,9,1997,2.67
08-09-1997,8,9,1997,2.67
09-09-1997,9,9,1997,2.74
10-09-1997,10,9,1997,2.74
11-09-1997,11,9,1997,2.78
12-09-1997,12,9,1997,2.86
15-09-1997,15,9,1997,2.88
16-09-1997,16,9,1997,2.83
17-09-1997,17,9,1997,2.75
18-09-1997,18,9,1997,2.84
19-09-1997,19,9,1997,2.94
22-09-1997,22,9,1997,2.98
23-09-1997,23,9,1997,3.09
24-09-1997,24,9,1997,3.03
25-09-1997,25,9,1997,3.05
26-09-1997,26,9,1997,3.24
29-09-1997,29,9,1997,3.09
30-09-1997,30,9,1997,2.96
01-10-1997,1,10,1997,3.08
02-10-1997,2,10,1997,2.97
03-10-1997,3,10,1997,2.91
06-10-1997,6,10,1997,2.96
07-10-1997,7,10,1997,2.81
08-10-1997,8,10,1997,2.8
09-10-1997,9,10,1997,2.8
10-10-1997,10,10,1997,2.78
13-10-1997,13,10,1997,2.87
14-10-1997,14,10,1997,2.84
15-10-1997,15,10,1997,2.84
16-10-1997,16,10,1997,2.94
17-10-1997,17,10,1997,2.97
20-10-1997,20,10,1997,3.05
21-10-1997,21,10,1997,3.13
22-10-1997,22,10,1997,3.24
23-10-1997,23,10,1997,3.34
24-10-1997,24,10,1997,3.29
27-10-1997,27,10,1997,3.46
28-10-1997,28,10,1997,3.61
29-10-1997,29,10,1997,3.45
30-10-1997,30,10,1997,3.34
31-10-1997,31,10,1997,3.22
03-11-1997,3,11,1997,3.23
04-11-1997,4,11,1997,3.15
05-11-1997,5,11,1997,3.18
06-11-1997,6,11,1997,3.2
07-11-1997,7,11,1997,3.05
10-11-1997,10,11,1997,3.2
11-11-1997,11,11,1997,3.26
12-11-1997,12,11,1997,3.28
13-11-1997,13,11,1997,3.27
14-11-1997,14,11,1997,3.25
17-11-1997,17,11,1997,3.1
18-11-1997,18,11,1997,3
19-11-1997,19,11,1997,2.97
20-11-1997,20,11,1997,2.77
21-11-1997,21,11,1997,2.59
24-11-1997,24,11,1997,2.63
25-11-1997,25,11,1997,2.51
26-11-1997,26,11,1997,2.5
01-12-1997,1,12,1997,2.52
02-12-1997,2,12,1997,2.61
03-12-1997,3,12,1997,2.53
04-12-1997,4,12,1997,2.48
05-12-1997,5,12,1997,2.42
08-12-1997,8,12,1997,2.3
09-12-1997,9,12,1997,2.35
10-12-1997,10,12,1997,2.45
11-12-1997,11,12,1997,2.3
12-12-1997,12,12,1997,2.3
15-12-1997,15,12,1997,2.25
16-12-1997,16,12,1997,2.29
17-12-1997,17,12,1997,2.38
18-12-1997,18,12,1997,2.37
19-12-1997,19,12,1997,2.39
22-12-1997,22,12,1997,2.36
23-12-1997,23,12,1997,2.24
24-12-1997,24,12,1997,2.06
26-12-1997,26,12,1997,2.18
29-12-1997,29,12,1997,2.33
30-12-1997,30,12,1997,2.27
31-12-1997,31,12,1997,2.27
02-01-1998,2,1,1998,2.16
05-01-1998,5,1,1998,2.05
06-01-1998,6,1,1998,2.16
07-01-1998,7,1,1998,2.13
08-01-1998,8,1,1998,2.11
09-01-1998,9,1,1998,2.09
12-01-1998,12,1,1998,2.01
13-01-1998,13,1,1998,2.03
14-01-1998,14,1,1998,2.05
15-01-1998,15,1,1998,2.07
16-01-1998,16,1,1998,2.11
20-01-1998,20,1,1998,2.12
21-01-1998,21,1,1998,2.09
22-01-1998,22,1,1998,2.1
23-01-1998,23,1,1998,2.14
26-01-1998,26,1,1998,2.09
27-01-1998,27,1,1998,2.06
28-01-1998,28,1,1998,2.09
29-01-1998,29,1,1998,2.07
30-01-1998,30,1,1998,2.09
02-02-1998,2,2,1998,2.23
03-02-1998,3,2,1998,2.27
04-02-1998,4,2,1998,2.23
05-02-1998,5,2,1998,2.31
06-02-1998,6,2,1998,2.35
09-02-1998,9,2,1998,2.25
10-02-1998,10,2,1998,2.18
11-02-1998,11,2,1998,2.21
12-02-1998,12,2,1998,2.2
13-02-1998,13,2,1998,2.22
17-02-1998,17,2,1998,2.18
18-02-1998,18,2,1998,2.19
19-02-1998,19,2,1998,2.22
20-02-1998,20,2,1998,2.2
23-02-1998,23,2,1998,2.2
24-02-1998,24,2,1998,2.19
25-02-1998,25,2,1998,2.21
26-02-1998,26,2,1998,2.28
27-02-1998,27,2,1998,2.23
02-03-1998,2,3,1998,2.26
03-03-1998,3,3,1998,2.24
04-03-1998,4,3,1998,2.19
05-03-1998,5,3,1998,2.12
06-03-1998,6,3,1998,2.1
09-03-1998,9,3,1998,2.17
10-03-1998,10,3,1998,2.25
11-03-1998,11,3,1998,2.25
12-03-1998,12,3,1998,2.23
13-03-1998,13,3,1998,2.21
16-03-1998,16,3,1998,2.2
17-03-1998,17,3,1998,2.2
18-03-1998,18,3,1998,2.21
19-03-1998,19,3,1998,2.25
20-03-1998,20,3,1998,2.28
23-03-1998,23,3,1998,2.33
24-03-1998,24,3,1998,2.29
25-03-1998,25,3,1998,2.33
26-03-1998,26,3,1998,2.29
27-03-1998,27,3,1998,2.26
30-03-1998,30,3,1998,2.32
31-03-1998,31,3,1998,2.34
01-04-1998,1,4,1998,2.45
02-04-1998,2,4,1998,2.43
03-04-1998,3,4,1998,2.51
06-04-1998,6,4,1998,2.51
07-04-1998,7,4,1998,2.51
08-04-1998,8,4,1998,2.65
09-04-1998,9,4,1998,2.61
13-04-1998,13,4,1998,2.52
14-04-1998,14,4,1998,2.42
15-04-1998,15,4,1998,2.48
16-04-1998,16,4,1998,2.48
17-04-1998,17,4,1998,2.4
20-04-1998,20,4,1998,2.4
21-04-1998,21,4,1998,2.46
22-04-1998,22,4,1998,2.46
23-04-1998,23,4,1998,2.35
24-04-1998,24,4,1998,2.31
27-04-1998,27,4,1998,2.29
28-04-1998,28,4,1998,2.27
29-04-1998,29,4,1998,2.29
30-04-1998,30,4,1998,2.18
01-05-1998,1,5,1998,2.11
04-05-1998,4,5,1998,2.1
05-05-1998,5,5,1998,2.19
06-05-1998,6,5,1998,2.12
07-05-1998,7,5,1998,2.16
08-05-1998,8,5,1998,2.11
11-05-1998,11,5,1998,2.19
12-05-1998,12,5,1998,2.23
13-05-1998,13,5,1998,2.24
14-05-1998,14,5,1998,2.18
15-05-1998,15,5,1998,2.18
18-05-1998,18,5,1998,2.19
19-05-1998,19,5,1998,2.17
20-05-1998,20,5,1998,2.18
21-05-1998,21,5,1998,2.11
22-05-1998,22,5,1998,2.02
26-05-1998,26,5,1998,2.1
27-05-1998,27,5,1998,2.1
28-05-1998,28,5,1998,2.04
29-05-1998,29,5,1998,2.1
01-06-1998,1,6,1998,2.1
02-06-1998,2,6,1998,2.2
03-06-1998,3,6,1998,2.13
04-06-1998,4,6,1998,2.04
05-06-1998,5,6,1998,2.01
08-06-1998,8,6,1998,2
09-06-1998,9,6,1998,2.01
10-06-1998,10,6,1998,1.98
11-06-1998,11,6,1998,1.99
12-06-1998,12,6,1998,2.01
15-06-1998,15,6,1998,2.08
16-06-1998,16,6,1998,2.1
17-06-1998,17,6,1998,2.05
